,Quantity/Units,Weight(1000 Tons),Value(million SAR),Country Group,Commodity,Commodity Code
1015,0,164,291,Islamic not Arabic countries,FULL WHOLE NAPHTHA,27101112
1016,0,2719,5151,"Asian not Arabic ,not Islamic",FULL WHOLE NAPHTHA,27101112
1017,0,292,633,Gulf Cooperation Council,REFORMED NAPHTHA,27101113
1018,0,2036,4267,Gulf Cooperation Council,ENGINE  GASOLINE,27101121
1019,0,155,364,Other Arab League Countries,ENGINE  GASOLINE,27101121
1020,0,203,428,"Asian not Arabic ,not Islamic",ENGINE  GASOLINE,27101121
1021,0,37,88,North America,ENGINE  GASOLINE,27101121
1022,0,489,1134,Gulf Cooperation Council,JET AIRPLANE FUEL,27101122
1023,0,22,52,Other Arab League Countries,JET AIRPLANE FUEL,27101122
1024,0,15,33,Islamic not Arabic countries,JET AIRPLANE FUEL,27101122
1025,0,638,1476,"African not Arabic,not Islamic",JET AIRPLANE FUEL,27101122
1026,0,1600,3647,European Union,JET AIRPLANE FUEL,27101122
1027,0,323,650,Gulf Cooperation Council,ENGINE DIESEL,27101131
1028,0,2207,4744,Other Arab League Countries,ENGINE DIESEL,27101131
1029,0,558,1237,"Asian not Arabic ,not Islamic",ENGINE DIESEL,27101131
1030,0,2202,4808,"African not Arabic,not Islamic",ENGINE DIESEL,27101131
1031,0,8380,18195,European Union,ENGINE DIESEL,27101131
1032,0,0,368,"Asian not Arabic ,not Islamic",LIGHT NAPHTHA,27101211
1033,0,763,1280,Gulf Cooperation Council,FULL WHOLE NAPHTHA,27101212
1034,0,225,366,Other Arab League Countries,FULL WHOLE NAPHTHA,27101212
1035,0,154,245,Islamic not Arabic countries,FULL WHOLE NAPHTHA,27101212
1036,0,557,1057,"Asian not Arabic ,not Islamic",FULL WHOLE NAPHTHA,27101212
1037,0,81,184,North America,FULL WHOLE NAPHTHA,27101212
1038,0,1771,3280,Gulf Cooperation Council,NATURAL GASOLINE,27101214
1039,0,827,1536,Other Arab League Countries,NATURAL GASOLINE,27101214
1040,0,72,140,Islamic not Arabic countries,NATURAL GASOLINE,27101214
1041,0,459,814,"Asian not Arabic ,not Islamic",NATURAL GASOLINE,27101214
1042,0,304,605,"African not Arabic,not Islamic",NATURAL GASOLINE,27101214
1043,0,159,284,Australia and Oceania,NATURAL GASOLINE,27101214
1044,0,382,634,North America,NATURAL GASOLINE,27101214
1045,0,29,55,Gulf Cooperation Council,OTHER NAPHTHA,27101219
1046,0,0,73,European Union,AIRPLANE OTHER FUEL,27101223
1047,0,0,0,Other Country Groups,AIRPLANE OTHER FUEL,27101223
1048,0,1029,2178,Gulf Cooperation Council,FUEL FOR   OTHER PURPOSES,27101229
1049,0,1074,2136,Other Arab League Countries,FUEL FOR   OTHER PURPOSES,27101229
1050,0,7,15,Islamic not Arabic countries,FUEL FOR   OTHER PURPOSES,27101229
1051,0,1710,2727,"Asian not Arabic ,not Islamic",FUEL FOR   OTHER PURPOSES,27101229
1052,0,52,109,"African not Arabic,not Islamic",FUEL FOR   OTHER PURPOSES,27101229
1053,0,211,433,North America,FUEL FOR   OTHER PURPOSES,27101229
1054,0,153,217,South America,FUEL FOR   OTHER PURPOSES,27101229
1055,0,2799,5773,European Union,FUEL FOR   OTHER PURPOSES,27101229
1056,0,80,171,Europe not European Union,FUEL FOR   OTHER PURPOSES,27101229
1057,0,703,1406,Gulf Cooperation Council,DIESEL FOR OTHER PURPOSES,27101239
1058,0,4076,8082,Other Arab League Countries,DIESEL FOR OTHER PURPOSES,27101239
1059,0,740,1488,Islamic not Arabic countries,DIESEL FOR OTHER PURPOSES,27101239
1060,0,1524,3036,"Asian not Arabic ,not Islamic",DIESEL FOR OTHER PURPOSES,27101239
1061,0,927,1848,"African not Arabic,not Islamic",DIESEL FOR OTHER PURPOSES,27101239
1062,0,356,639,North America,DIESEL FOR OTHER PURPOSES,27101239
1063,0,24,50,South America,DIESEL FOR OTHER PURPOSES,27101239
1064,0,4900,9803,European Union,DIESEL FOR OTHER PURPOSES,27101239
1065,0,1385,1963,Gulf Cooperation Council,BASE OILS,27101911
1066,0,962,1125,Other Arab League Countries,BASE OILS,27101911
1067,0,102,157,Islamic not Arabic countries,BASE OILS,27101911
1068,0,4456,1842,"Asian not Arabic ,not Islamic",BASE OILS,27101911
1069,0,0,0,Other Country Groups,BASE OILS,27101911
1070,0,3,18,Gulf Cooperation Council,LUBRICATING OIL FOR FUEL ENGINE,27101912
1071,0,11,79,Other Arab League Countries,LUBRICATING OIL FOR FUEL ENGINE,27101912
1072,0,0,1,Islamic not Arabic countries,LUBRICATING OIL FOR FUEL ENGINE,27101912
1073,0,0,1,"Asian not Arabic ,not Islamic",LUBRICATING OIL FOR FUEL ENGINE,27101912
1074,0,0,0,Other Country Groups,LUBRICATING OIL FOR FUEL ENGINE,27101912
1075,0,1,10,Gulf Cooperation Council,LUBRICATING OIL FOR DIESEL ENRINES,27101913
1076,0,15,92,Other Arab League Countries,LUBRICATING OIL FOR DIESEL ENRINES,27101913
1077,0,1,7,Islamic not Arabic countries,LUBRICATING OIL FOR DIESEL ENRINES,27101913
1078,0,0,1,"Asian not Arabic ,not Islamic",LUBRICATING OIL FOR DIESEL ENRINES,27101913
1079,0,0,2,"African not Arabic,not Islamic",LUBRICATING OIL FOR DIESEL ENRINES,27101913
1080,0,0,0,Other Country Groups,LUBRICATING OIL FOR DIESEL ENRINES,27101913
1081,0,1,6,Other Arab League Countries,LUBRICATING OIL FOR MOVEMENT SHIELDS,27101914
1082,0,0,1,Islamic not Arabic countries,LUBRICATING OIL FOR MOVEMENT SHIELDS,27101914
1083,0,0,1,Other Country Groups,LUBRICATING OIL FOR MOVEMENT SHIELDS,27101914
1084,0,1,7,Other Arab League Countries,AUTOMATIC MOVEMENT LIQUID,27101915
1085,0,0,1,Other Country Groups,AUTOMATIC MOVEMENT LIQUID,27101915
1086,0,0,1,Gulf Cooperation Council,LIQUIDS FOR HY.,27101994
1087,0,0,2,Other Arab League Countries,LIQUIDS FOR HY.,27101994
1088,0,0,0,Other Country Groups,LIQUIDS FOR HY.,27101994
1089,0,249,366,Gulf Cooperation Council,HYDRAULIC AND TERBONIC SYSTEM OIL,27101995
1090,0,2,11,Other Arab League Countries,HYDRAULIC AND TERBONIC SYSTEM OIL,27101995
1091,0,0,1,Islamic not Arabic countries,HYDRAULIC AND TERBONIC SYSTEM OIL,27101995
1092,0,37,62,North America,HYDRAULIC AND TERBONIC SYSTEM OIL,27101995
1093,0,0,0,Other Country Groups,HYDRAULIC AND TERBONIC SYSTEM OIL,27101995
1094,0,8,14,Gulf Cooperation Council,WHITE OILS SUCH AS :VASELINE AND PARAFFIN OIL,27101997
1095,0,4,10,Islamic not Arabic countries,WHITE OILS SUCH AS :VASELINE AND PARAFFIN OIL,27101997
1096,0,18,57,"Asian not Arabic ,not Islamic",WHITE OILS SUCH AS :VASELINE AND PARAFFIN OIL,27101997
1097,0,1,5,Gulf Cooperation Council,LUBRICATING PREPARATIONS,27101998
1098,0,2,14,Other Arab League Countries,LUBRICATING PREPARATIONS,27101998
1099,0,0,1,Islamic not Arabic countries,LUBRICATING PREPARATIONS,27101998
1100,0,0,0,Other Country Groups,LUBRICATING PREPARATIONS,27101998
1101,0,0,1,Gulf Cooperation Council,OTHER  PETROLEUM OILS,27101999
1102,0,1,6,Other Arab League Countries,OTHER  PETROLEUM OILS,27101999
1103,0,0,3,"African not Arabic,not Islamic",OTHER  PETROLEUM OILS,27101999
1104,0,0,0,Other Country Groups,OTHER  PETROLEUM OILS,27101999
1105,0,249,503,Islamic not Arabic countries,"NATURAL GAS, LIQUEFIED",27111100
1106,0,911,1691,"Asian not Arabic ,not Islamic","NATURAL GAS, LIQUEFIED",27111100
1107,0,0,0,Other Country Groups,"NATURAL GAS, LIQUEFIED",27111100
1108,0,66,91,Gulf Cooperation Council,PROPANE,27111200
1109,0,274,468,Other Arab League Countries,PROPANE,27111200
1110,0,281,483,Islamic not Arabic countries,PROPANE,27111200
1111,0,3376,5512,"Asian not Arabic ,not Islamic",PROPANE,27111200
1112,0,69,91,Gulf Cooperation Council,BUTANES,27111300
1113,0,966,1585,Other Arab League Countries,BUTANES,27111300
1114,0,276,493,Islamic not Arabic countries,BUTANES,27111300
1115,0,3478,5724,"Asian not Arabic ,not Islamic",BUTANES,27111300
1116,0,18,28,"African not Arabic,not Islamic",BUTANES,27111300
1117,0,970,251,Other Arab League Countries,Other mineral waxes,27129000
1118,0,61,9,Islamic not Arabic countries,Other mineral waxes,27129000
1119,0,1606,431,"Asian not Arabic ,not Islamic",Other mineral waxes,27129000
1120,0,179,34,"African not Arabic,not Islamic",Other mineral waxes,27129000
1121,0,73,18,Australia and Oceania,Other mineral waxes,27129000
1122,0,47,9,North America,Other mineral waxes,27129000
1123,0,91,20,South America,Other mineral waxes,27129000
1124,0,41,10,Gulf Cooperation Council,PETROLEUM COKE NOT CALCINED,27131100
1125,0,83,16,Islamic not Arabic countries,PETROLEUM COKE NOT CALCINED,27131100
1126,0,1466,380,"Asian not Arabic ,not Islamic",PETROLEUM COKE NOT CALCINED,27131100
1127,0,3,3,Gulf Cooperation Council,OTHER RESIDUES OF PETROLEUM OILS,27139000
1128,0,0,1,North America,OTHER RESIDUES OF PETROLEUM OILS,27139000
1129,0,3,1,Other Arab League Countries,"BITUMEN AND ASPHALT, NATURAL",27149010
1130,0,1,1,Gulf Cooperation Council,CHLORINE,28011000
1131,0,0,0,Other Country Groups,CHLORINE,28011000
1132,0,433,126,Other Arab League Countries,"SULPHUR, SUBLIMED OR PRECIPITATED",28020010
1133,0,99,30,"Asian not Arabic ,not Islamic","SULPHUR, SUBLIMED OR PRECIPITATED",28020010
1134,0,101,54,Other Arab League Countries,COLLOIDAL SULPHUR,28020020
1135,0,13,8,"Asian not Arabic ,not Islamic",COLLOIDAL SULPHUR,28020020
1136,0,0,1,Gulf Cooperation Council,"CARBON, NOT ELSEWHERE SPECIFIFED",28030000
1137,0,1,2,Islamic not Arabic countries,"CARBON, NOT ELSEWHERE SPECIFIFED",28030000
1138,0,5,20,"Asian not Arabic ,not Islamic","CARBON, NOT ELSEWHERE SPECIFIFED",28030000
1139,0,0,2,North America,"CARBON, NOT ELSEWHERE SPECIFIFED",28030000
1140,0,11,42,European Union,"CARBON, NOT ELSEWHERE SPECIFIFED",28030000
1141,0,0,0,Other Country Groups,"CARBON, NOT ELSEWHERE SPECIFIFED",28030000
1142,0,9,8,Gulf Cooperation Council,ARGON,28042100
1143,0,0,1,Other Arab League Countries,ARGON,28042100
1144,0,0,2,Gulf Cooperation Council,HELIUM,28042910
1145,0,0,0,Other Country Groups,HELIUM,28042910
1146,0,0,1,Gulf Cooperation Council,OTHER RARE GASES,28042990
1147,0,0,0,Other Country Groups,OTHER RARE GASES,28042990
1148,0,3,1,Gulf Cooperation Council,NITROGEN,28043000
1149,0,1,0,Other Country Groups,NITROGEN,28043000
1150,0,7,2,Other Arab League Countries,OXYGEN,28044000
1151,0,1,0,Other Country Groups,OXYGEN,28044000
1152,0,0,1,Gulf Cooperation Council,OTHER SILICON,28046900
1153,0,0,1,"Asian not Arabic ,not Islamic",OTHER SILICON,28046900
1154,0,0,0,Other Country Groups,OTHER SILICON,28046900
1155,0,28,23,Gulf Cooperation Council,HYDROGEN CHLORIDE (HYDROCHLORIC ACID),28061000
1156,0,0,0,Other Country Groups,HYDROGEN CHLORIDE (HYDROCHLORIC ACID),28061000
1157,0,11,7,Gulf Cooperation Council,SULPHURIC ACID,28070010
1158,0,2,2,Other Arab League Countries,SULPHURIC ACID,28070010
1159,0,0,0,Other Country Groups,SULPHURIC ACID,28070010
1160,0,1,6,Other Arab League Countries,SULPHONITRIC ACIDS,28080020
1161,0,0,0,Other Country Groups,SULPHONITRIC ACIDS,28080020
1162,0,0,1,Gulf Cooperation Council,PHOSPHORIC ACID,28092010
1163,0,0,0,Other Country Groups,PHOSPHORIC ACID,28092010
1164,0,13,5,Gulf Cooperation Council,CARBON DIOXIDE,28112100
1165,0,4,2,Other Arab League Countries,CARBON DIOXIDE,28112100
1166,0,0,0,Other Country Groups,CARBON DIOXIDE,28112100
1167,0,9,5,Gulf Cooperation Council,SILICON DIOXIDE,28112200
1168,0,0,0,Other Country Groups,SILICON DIOXIDE,28112200
1169,0,150,183,Other Arab League Countries,ANHYDROUS AMMONIA,28141000
1170,0,289,353,Islamic not Arabic countries,ANHYDROUS AMMONIA,28141000
1171,0,2716,3516,"Asian not Arabic ,not Islamic",ANHYDROUS AMMONIA,28141000
1172,0,406,499,"African not Arabic,not Islamic",ANHYDROUS AMMONIA,28141000
1173,0,204,211,Australia and Oceania,ANHYDROUS AMMONIA,28141000
1174,0,172,207,North America,ANHYDROUS AMMONIA,28141000
1175,0,927,1211,South America,ANHYDROUS AMMONIA,28141000
1176,0,0,0,Other Country Groups,ANHYDROUS AMMONIA,28141000
1177,0,64,57,Other Arab League Countries,AMMONIA IN AQUEOUS SOLUTION,28142000
1178,0,1200,1174,"Asian not Arabic ,not Islamic",AMMONIA IN AQUEOUS SOLUTION,28142000
1179,0,23,21,"African not Arabic,not Islamic",AMMONIA IN AQUEOUS SOLUTION,28142000
1180,0,0,0,Other Country Groups,AMMONIA IN AQUEOUS SOLUTION,28142000
1181,0,6,11,Gulf Cooperation Council,SOLID CAUSTIC SODA,28151100
1182,0,2,4,Other Arab League Countries,SOLID CAUSTIC SODA,28151100
1183,0,18,40,Islamic not Arabic countries,SOLID CAUSTIC SODA,28151100
1184,0,1,3,"Asian not Arabic ,not Islamic",SOLID CAUSTIC SODA,28151100
1185,0,13,28,"African not Arabic,not Islamic",SOLID CAUSTIC SODA,28151100
1186,0,1,1,North America,SOLID CAUSTIC SODA,28151100
1187,0,5,11,European Union,SOLID CAUSTIC SODA,28151100
1188,0,0,0,Other Country Groups,SOLID CAUSTIC SODA,28151100
1189,0,48,40,Gulf Cooperation Council,SODA LYE OR LIQUID SODA,28151200
1190,0,3,2,Islamic not Arabic countries,SODA LYE OR LIQUID SODA,28151200
1191,0,20,19,"Asian not Arabic ,not Islamic",SODA LYE OR LIQUID SODA,28151200
1192,0,310,262,Australia and Oceania,SODA LYE OR LIQUID SODA,28151200
1193,0,16,12,South America,SODA LYE OR LIQUID SODA,28151200
1194,0,0,1,European Union,SODA LYE OR LIQUID SODA,28151200
1195,0,0,0,Other Country Groups,SODA LYE OR LIQUID SODA,28151200
1196,0,0,1,Gulf Cooperation Council,POTASSIUM HYDROXIDE (CAUSTIC POTASH),28152000
1197,0,4,2,North America,POTASSIUM HYDROXIDE (CAUSTIC POTASH),28152000
1198,0,0,0,Other Country Groups,POTASSIUM HYDROXIDE (CAUSTIC POTASH),28152000
1199,0,1,7,Gulf Cooperation Council,ZINC OXIDE,28170010
1200,0,0,3,Other Arab League Countries,ZINC OXIDE,28170010
1201,0,1,5,Islamic not Arabic countries,ZINC OXIDE,28170010
1202,0,1,3,"Asian not Arabic ,not Islamic",ZINC OXIDE,28170010
1203,0,15,55,European Union,ZINC OXIDE,28170010
1204,0,0,0,Other Country Groups,ZINC OXIDE,28170010
1205,0,0,4,Other Arab League Countries,ZINC PEROXIDE,28170020
1206,0,0,4,Islamic not Arabic countries,ZINC PEROXIDE,28170020
1207,0,0,2,"Asian not Arabic ,not Islamic",ZINC PEROXIDE,28170020
1208,0,0,0,Other Country Groups,ZINC PEROXIDE,28170020
1209,0,306,402,Gulf Cooperation Council,OTHER ALUMINIUM OXIDE,28182000
1210,0,30,31,Other Arab League Countries,OTHER ALUMINIUM OXIDE,28182000
1211,0,29,29,"Asian not Arabic ,not Islamic",OTHER ALUMINIUM OXIDE,28182000
1212,0,0,9,North America,OTHER ALUMINIUM OXIDE,28182000
1213,0,0,19,European Union,OTHER ALUMINIUM OXIDE,28182000
1214,0,3,34,Gulf Cooperation Council,TITANIUM OXIDES,28230000
1215,0,2,20,Other Arab League Countries,TITANIUM OXIDES,28230000
1216,0,3,30,Islamic not Arabic countries,TITANIUM OXIDES,28230000
1217,0,0,1,"Asian not Arabic ,not Islamic",TITANIUM OXIDES,28230000
1218,0,5,8,South America,TITANIUM OXIDES,28230000
1219,0,0,0,Other Country Groups,TITANIUM OXIDES,28230000
1220,0,0,1,Islamic not Arabic countries,BROMIDES OF SODIUM OR OF POTASSIUM,28275100
1221,0,0,0,Other Country Groups,BROMIDES OF SODIUM OR OF POTASSIUM,28275100
1222,0,0,1,Gulf Cooperation Council,Other Mercure Bromaide,28275990
1223,0,0,2,North America,Other Mercure Iodide,28276090
1224,0,0,0,Other Country Groups,Other Mercure Iodide,28276090
1225,0,3,2,Gulf Cooperation Council,SODIUM HYPOCHLORITE,28289010
1226,0,0,0,Other Country Groups,SODIUM HYPOCHLORITE,28289010
1227,0,1,2,Gulf Cooperation Council,DITHIONITES AND SULPHOXYLATES OF SODIUM,28311000
1228,0,11,162,North America,SULPHATES OF COPPER,28332500
1229,0,0,0,Other Country Groups,SULPHATES OF COPPER,28332500
1230,0,0,2,Gulf Cooperation Council,PEROXOSULPHATES (PERSULPHATES),28334000
1231,0,0,0,Other Country Groups,PEROXOSULPHATES (PERSULPHATES),28334000
1232,0,1,5,Other Arab League Countries,SODIUM NITRITE,28341010
1233,0,0,0,Other Country Groups,SODIUM NITRITE,28341010
1234,0,1,2,Gulf Cooperation Council,SODIUM HYDROGENCARBONATE,28363000
1235,0,2,1,Gulf Cooperation Council,CALCIUM CARBONATE,28365000
1236,0,6,6,Other Arab League Countries,CALCIUM CARBONATE,28365000
1237,0,2,2,Islamic not Arabic countries,CALCIUM CARBONATE,28365000
1238,0,3,3,"African not Arabic,not Islamic",CALCIUM CARBONATE,28365000
1239,0,1,1,European Union,CALCIUM CARBONATE,28365000
1240,0,0,0,Other Country Groups,CALCIUM CARBONATE,28365000
1241,0,2,3,Other Arab League Countries,SODIUM METASILICATES,28391100
1242,0,0,0,Other Country Groups,SODIUM METASILICATES,28391100
1243,0,12,11,Gulf Cooperation Council,OTHER SODIUM SILICATES,28391900
1244,0,14,18,Other Arab League Countries,OTHER SODIUM SILICATES,28391900
1245,0,0,0,Other Country Groups,OTHER SODIUM SILICATES,28391900
1246,0,1,4,Other Arab League Countries,SODIUM MOLYBDATE,28417010
1247,0,0,0,Other Country Groups,SODIUM MOLYBDATE,28417010
1248,0,0,1,European Union,DOUBLE OR COMPLEX SILICATES,28421000
1249,0,0,0,Other Country Groups,DOUBLE OR COMPLEX SILICATES,28421000
1250,0,0,1,"Asian not Arabic ,not Islamic",OTHER RADIOACTIVE ELEMENTS,28444090
1251,0,0,1,North America,OTHER RADIOACTIVE ELEMENTS,28444090
1252,0,0,1,European Union,OTHER RADIOACTIVE ELEMENTS,28444090
1253,0,0,0,Other Country Groups,OTHER RADIOACTIVE ELEMENTS,28444090
1254,0,5,43,Gulf Cooperation Council,HEXANES,29011040
1255,0,1,2,Islamic not Arabic countries,HEXANES,29011040
1256,0,1,5,"Asian not Arabic ,not Islamic",HEXANES,29011040
1257,0,5,31,North America,HEXANES,29011040
1258,0,15,73,European Union,HEXANES,29011040
1259,0,9,41,"Asian not Arabic ,not Islamic",OCTANES,29011060
1260,0,1,3,North America,OCTANES,29011060
1261,0,6,27,European Union,OCTANES,29011060
1262,0,0,0,Other Country Groups,OCTANES,29011060
1263,0,0,2,Other Arab League Countries,ETHYLENE,29012100
1264,0,79,346,Islamic not Arabic countries,ETHYLENE,29012100
1265,0,61,227,"Asian not Arabic ,not Islamic",ETHYLENE,29012100
1266,0,32,133,European Union,ETHYLENE,29012100
1267,0,9,27,Other Arab League Countries,PROPENE (PROPYLENE),29012200
1268,0,13,43,Islamic not Arabic countries,PROPENE (PROPYLENE),29012200
1269,0,26,117,"Asian not Arabic ,not Islamic",PROPENE (PROPYLENE),29012200
1270,0,22,75,European Union,PROPENE (PROPYLENE),29012200
1271,0,10,52,"Asian not Arabic ,not Islamic","BUTA-1, 3-DIENE AND ISOPRENE",29012400
1272,0,1,3,Islamic not Arabic countries,OTHER UNSATURATED ACYCLIC HYDROCARBONS,29012990
1273,0,12,38,"Asian not Arabic ,not Islamic",OTHER UNSATURATED ACYCLIC HYDROCARBONS,29012990
1274,0,3,12,North America,OTHER UNSATURATED ACYCLIC HYDROCARBONS,29012990
1275,0,4,13,European Union,OTHER UNSATURATED ACYCLIC HYDROCARBONS,29012990
1276,0,4,13,Islamic not Arabic countries,CYCLOHEXANE,29021100
1277,0,13,39,"Asian not Arabic ,not Islamic",CYCLOHEXANE,29021100
1278,0,260,813,European Union,CYCLOHEXANE,29021100
1279,0,54,140,"Asian not Arabic ,not Islamic",CYCLIC HYDROCARBONS (BENZENE),29022000
1280,0,59,151,European Union,CYCLIC HYDROCARBONS (BENZENE),29022000
1281,0,20,88,"Asian not Arabic ,not Islamic",M-XYLENE,29024200
1282,0,10,43,European Union,M-XYLENE,29024200
1283,0,49,185,Islamic not Arabic countries,P-XYLENE,29024300
1284,0,741,2624,"Asian not Arabic ,not Islamic",P-XYLENE,29024300
1285,0,16,56,North America,P-XYLENE,29024300
1286,0,244,919,European Union,P-XYLENE,29024300
1287,0,49,164,Gulf Cooperation Council,CYCLIC HYDROCARBONS (STYRENE),29025000
1288,0,12,42,Other Arab League Countries,CYCLIC HYDROCARBONS (STYRENE),29025000
1289,0,218,798,Islamic not Arabic countries,CYCLIC HYDROCARBONS (STYRENE),29025000
1290,0,1126,4189,"Asian not Arabic ,not Islamic",CYCLIC HYDROCARBONS (STYRENE),29025000
1291,0,30,106,"African not Arabic,not Islamic",CYCLIC HYDROCARBONS (STYRENE),29025000
1292,0,115,433,European Union,CYCLIC HYDROCARBONS (STYRENE),29025000
1293,0,12,33,"Asian not Arabic ,not Islamic",TETRALYNE,29029010
1294,0,2,4,South America,TETRALYNE,29029010
1295,0,33,33,Gulf Cooperation Council,"1,2-DICHLOROETHANE (ETHYLENE DICHLORIDE)",29031500
1296,0,30,38,Other Arab League Countries,"1,2-DICHLOROETHANE (ETHYLENE DICHLORIDE)",29031500
1297,0,30,37,Islamic not Arabic countries,"1,2-DICHLOROETHANE (ETHYLENE DICHLORIDE)",29031500
1298,0,448,574,"Asian not Arabic ,not Islamic","1,2-DICHLOROETHANE (ETHYLENE DICHLORIDE)",29031500
1299,0,1,2,Other Arab League Countries,OTHER UNSATURATED CHLORINATED DERIVATIVES,29032900
1300,0,0,13,Gulf Cooperation Council,METHANE BIFLOUR CHLORO  (24),29037100
1301,0,0,0,Other Country Groups,METHANE BIFLOUR CHLORO  (24),29037100
1302,0,0,2,"Asian not Arabic ,not Islamic",BRUMO CHLORO SECOND FLUORO,29037600
1303,0,0,4,North America,BRUMO CHLORO SECOND FLUORO,29037600
1304,0,0,1,European Union,BRUMO CHLORO SECOND FLUORO,29037600
1305,0,0,0,Other Country Groups,BRUMO CHLORO SECOND FLUORO,29037600
1306,0,0,1,Other Arab League Countries,DERIVATIVES CONTAINING ONLY SULPHO GROUPS,29041000
1307,0,0,0,Other Country Groups,DERIVATIVES CONTAINING ONLY SULPHO GROUPS,29041000
1308,0,263,271,Gulf Cooperation Council,METHANOL (METHYL ALCOHOL),29051100
1309,0,10,13,Other Arab League Countries,METHANOL (METHYL ALCOHOL),29051100
1310,0,275,295,Islamic not Arabic countries,METHANOL (METHYL ALCOHOL),29051100
1311,0,3597,3767,"Asian not Arabic ,not Islamic",METHANOL (METHYL ALCOHOL),29051100
1312,0,30,30,South America,METHANOL (METHYL ALCOHOL),29051100
1313,0,182,169,European Union,METHANOL (METHYL ALCOHOL),29051100
1314,0,1,3,Gulf Cooperation Council,BUTAN-1-OL (N-BUTYL ALCOHOL),29051300
1315,0,10,25,Gulf Cooperation Council,OTHER BUTANOLS,29051400
1316,0,2,8,Other Arab League Countries,OTHER BUTANOLS,29051400
1317,0,2,4,Islamic not Arabic countries,OTHER BUTANOLS,29051400
1318,0,67,219,"Asian not Arabic ,not Islamic",OTHER BUTANOLS,29051400
1319,0,5,16,North America,OTHER BUTANOLS,29051400
1320,0,4,13,South America,OTHER BUTANOLS,29051400
